pk,card_id,card_name,card_brand,card_in_out_1,card_in_out_2,card_in_out_3,card_img,card_record,card_overseas
1439,1494,해피포인트 KB국민카드,KB국민카드,"해외겸용 5,000",,,https://api.card-gorilla.com:8080/storage/card/1544/card_img/22690/1544card.png,전월실적10 만원 이상,VISA | mastercard | JCB
1440,1495,SLR클럽 삼성티클래스카드,삼성카드,"해외겸용 20,000",,,https://api.card-gorilla.com:8080/storage/card/1545/card_img/22689/1545card.png,전월실적30 만원 이상,
1441,1496,T라이트 카드의정석,우리카드,"국내전용 20,000","해외겸용 20,000",,https://api.card-gorilla.com:8080/storage/card/1546/card_img/22688/1546card.png,전월실적30 만원 이상,BC | mastercard
1442,1497,SLR클럽 삼성애니패스포인트카드,삼성카드,"해외겸용 12,000",,,https://api.card-gorilla.com:8080/storage/card/1547/card_img/22687/1547card.png,전월실적30 만원 이상,
1443,1498,STM철도 삼성지엔미카드,삼성카드,"해외겸용 12,000",,,https://api.card-gorilla.com:8080/storage/card/1548/card_img/22686/1548card.png,전월실적30 만원 이상,
1444,1499,하나투어 KB국민카드,KB국민카드,"국내전용 10,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/1549/card_img/22685/1549card.png,전월실적 없음,VISA | mastercard | JCB
1445,1500,구도일+100 롯데카드,롯데카드,"국내전용 10,000","해외겸용 15,000",,https://api.card-gorilla.com:8080/storage/card/1550/card_img/22684/1550card.gif,전월실적20 만원 이상,VISA
1446,1501,STM철도 삼성애니패스카드,삼성카드,"해외겸용 13,000",,,https://api.card-gorilla.com:8080/storage/card/1551/card_img/22683/1551card.png,전월실적30 만원 이상,
1447,1502,S-OIL 삼성카드 4 (포인트),삼성카드,"국내전용 12,000","해외겸용 15,000",,https://api.card-gorilla.com:8080/storage/card/1552/card_img/22682/1552card.png,전월실적30 만원 이상,AMEX
1448,1503,SN KB국민은행 삼성애니패스포인트 체크카드,삼성카드,국내전용 없음,해외겸용 없음,,https://api.card-gorilla.com:8080/storage/card/1553/card_img/22681/1553card.png,전월실적30 만원 이상,
1449,1504,대교 삼성카드 & POINT,삼성카드,"국내전용 15,000","해외겸용 15,000",,https://api.card-gorilla.com:8080/storage/card/1554/card_img/22680/1554card.png,전월실적50 만원 이상,
1450,1505,SKT 우리카드,우리카드,"해외겸용 10,000","해외겸용 15,000",,https://api.card-gorilla.com:8080/storage/card/1555/card_img/22679/1555card.png,전월실적30 만원 이상,mastercard | UnionPay
1451,1506,플렉스페이카드,KB국민카드,"해외겸용 15,000",,,https://api.card-gorilla.com:8080/storage/card/1556/card_img/22678/1556card.png,전월실적30 만원 이상,mastercard | JCB
1452,1507,,,국내전용 없음,해외겸용 없음,,https://api.card-gorilla.com:8080/storage/card/1557/card_img/22677/1557card.png,전월실적30 만원 이상,
1453,1508,탄탄대로 웰컴카드,KB국민카드,"해외겸용 15,000",,,https://api.card-gorilla.com:8080/storage/card/1558/card_img/22676/1558card.png,전월실적30 만원 이상,mastercard | UnionPay
1454,1509,삼성아멕스카드,삼성카드,"해외겸용 30,000",,,https://api.card-gorilla.com:8080/storage/card/1559/card_img/22675/1559card.png,전월실적30 만원 이상,
1455,1510,삼성스마트오토 캐시백체크카드,삼성카드,국내전용 없음,해외겸용 없음,,https://api.card-gorilla.com:8080/storage/card/1560/card_img/22674/1560card.png,전월실적20 만원 이상,
1456,1511,SK 세븐모바일 라서 즐거운카드,우리카드,"해외겸용 10,000","해외겸용 12,000",,https://api.card-gorilla.com:8080/storage/card/1561/card_img/22673/1561card.png,전월실적 없음,VISA | UnionPay
1457,1512,삼성오일앤세이브플러스카드,삼성카드,"국내전용 8,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/1562/card_img/22672/1562card.png,전월실적30 만원 이상,
1458,1519,,,"국내전용 5,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/1569/card_img/22665/1569card.png,전월실적30 만원 이상,UnionPay
1459,1520,KB국민 민카드,KB국민카드,"국내전용 5,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/1570/card_img/22664/1570card.png,전월실적30 만원 이상,UnionPay
1460,1521,삼성카드 3,삼성카드,"국내전용 18,000","해외겸용 18,000","해외겸용 20,000",https://api.card-gorilla.com:8080/storage/card/1571/card_img/22663/1571card.png,전월실적30 만원 이상,mastercard | AMEX | UnionPay
1461,1522,탐나는전 체크카드,KB국민카드,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/1572/card_img/22656/1572card.png,전월실적10 만원 이상,
1462,1523,티머니 체크카드,KB국민카드,국내전용 없음,해외겸용 없음,,https://api.card-gorilla.com:8080/storage/card/1573/card_img/22652/1573card.png,전월실적20 만원 이상,VISA
1463,1524,e나라도움카드,NH농협카드,국내전용 없음,해외겸용 없음,,https://api.card-gorilla.com:8080/storage/card/1574/card_img/22651/1574card.png,전월실적 없음,mastercard
1464,1525,e나라도움체크카드,NH농협카드,국내전용 없음,해외겸용 없음,,https://api.card-gorilla.com:8080/storage/card/1575/card_img/22647/1575card.png,전월실적 없음,mastercard
1465,1526,Free&(프리앤)카드,NH농협카드,"국내전용 5,000","해외겸용 7,000",,https://api.card-gorilla.com:8080/storage/card/1576/card_img/22646/1576card.png,전월실적 없음,mastercard | JCB
1466,1527,New후불하이패스카드,NH농협카드,"국내전용 2,000",,,https://api.card-gorilla.com:8080/storage/card/1577/card_img/22645/1577card.png,전월실적 없음,
1467,1528,삼성카드 3 V2,삼성카드,"국내전용 18,000","해외겸용 18,000",,https://api.card-gorilla.com:8080/storage/card/1578/card_img/22641/1578card.png,전월실적30 만원 이상,
1468,1529,삼성카드 BIZ 3,삼성카드,"국내전용 28,000","해외겸용 30,000",,https://api.card-gorilla.com:8080/storage/card/1579/card_img/22640/1579card.png,전월실적30 만원 이상,
1469,1530,삼성카드 3+,삼성카드,"국내전용 95,000","해외겸용 100,000",,https://api.card-gorilla.com:8080/storage/card/1580/card_img/22639/1580card.png,전월실적30 만원 이상,mastercard
1470,1531,삼성카드 3+ V2,삼성카드,"국내전용 38,000","해외겸용 38,000",,https://api.card-gorilla.com:8080/storage/card/1581/card_img/23919/1581card.png,전월실적30 만원 이상,
1471,1532,삼성카드 3+ (스카이패스),삼성카드,"해외겸용 100,000",,,https://api.card-gorilla.com:8080/storage/card/1582/card_img/22635/1582card.png,전월실적20 만원 이상,mastercard
1472,1533,ROVL 시그니쳐(스카이패스)기업카드,KB국민카드,"해외겸용 300,000",,,https://api.card-gorilla.com:8080/storage/card/1583/card_img/22634/1583card.png,전월실적 없음,VISA
1473,1534,신협-신한카드 Hi-Point,신협,"해외겸용 8,000",,,https://api.card-gorilla.com:8080/storage/card/1584/card_img/22633/1584card.png,전월실적 없음,VISA | mastercard | JCB
1474,1535,삼성디지털프라자 삼성티클래스카드,삼성카드,"해외겸용 20,000",,,https://api.card-gorilla.com:8080/storage/card/1585/card_img/22632/1585card.png,전월실적30 만원 이상,
1475,1536,신협-신한카드 Shopping,신협,"해외겸용 20,000",,,https://api.card-gorilla.com:8080/storage/card/1586/card_img/22631/1586card.png,전월실적50 만원 이상,VISA
1476,1537,11번가 삼성티클래스앤오일카드,삼성카드,"해외겸용 10,000",,,https://api.card-gorilla.com:8080/storage/card/1587/card_img/22630/1587card.png,전월실적30 만원 이상,
1477,1538,KB국민 정카드,KB국민카드,"국내전용 5,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/1588/card_img/22629/1588card.png,전월실적30 만원 이상,UnionPay
1478,1539,KB국민 음카드,KB국민카드,"국내전용 5,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/1589/card_img/22628/1589card.png,전월실적30 만원 이상,UnionPay
1479,1540,kt-현대카드M Edition3(라이트할부형),현대카드,"국내전용 30,000","해외겸용 30,000",,https://api.card-gorilla.com:8080/storage/card/1590/card_img/22627/1590card.png,전월실적50 만원 이상,VISA | mastercard
1480,1541,아모레퍼시픽 올림카드,KB국민카드,"해외겸용 15,000",,,https://api.card-gorilla.com:8080/storage/card/1591/card_img/22626/1591card.png,전월실적30 만원 이상,mastercard | JCB
1481,1542,신협-신한카드 B.Big(삑),신협,"해외겸용 10,000",,,https://api.card-gorilla.com:8080/storage/card/1592/card_img/22625/1592card.png,전월실적30 만원 이상,VISA | UnionPay
1482,1543,신협-신한카드 RPM+Platinum#,신협,"해외겸용 32,000",,,https://api.card-gorilla.com:8080/storage/card/1593/card_img/22624/1593card.png,전월실적50 만원 이상,VISA | UnionPay
1483,1544,세라젬 KB국민카드,KB국민카드,"국내전용 15,000","해외겸용 15,000",,https://api.card-gorilla.com:8080/storage/card/1594/card_img/22623/1594card.png,전월실적30 만원 이상,mastercard | JCB
1484,1545,신협-신한카드 Love Platinum#,신협,"해외겸용 50,000",,,https://api.card-gorilla.com:8080/storage/card/1595/card_img/22621/1595card.png,전월실적 없음,mastercard
1485,1546,kt-현대카드M Edition3(청구할인형2.0),현대카드,"국내전용 30,000","해외겸용 30,000",,https://api.card-gorilla.com:8080/storage/card/1596/card_img/22620/1596card.png,전월실적50 만원 이상,VISA | mastercard
1486,1547,신협-신한카드 Air One,신협,"해외겸용 49,000",,,https://api.card-gorilla.com:8080/storage/card/1597/card_img/22610/1597card.png,전월실적50 만원 이상,AMEX
1487,1548,KB국민 SK매직 올림카드,KB국민카드,"해외겸용 12,000","해외겸용 15,000",,https://api.card-gorilla.com:8080/storage/card/1598/card_img/22606/1598card.png,전월실적30 만원 이상,mastercard | JCB
1488,1549,신협-신한카드 The CLASSIC+,신협,"해외겸용 120,000",,,https://api.card-gorilla.com:8080/storage/card/1599/card_img/22605/1599card.png,전월실적30 만원 이상,AMEX
1489,1550,kt-현대카드M Edition3(청구할인형),현대카드,"국내전용 30,000","해외겸용 30,000",,https://api.card-gorilla.com:8080/storage/card/1600/card_img/22604/1600card.png,전월실적 없음,VISA | mastercard
1490,1551,kt M mobile-현대카드M Edition3,현대카드,"국내전용 30,000","해외겸용 30,000",,https://api.card-gorilla.com:8080/storage/card/1601/card_img/22603/1601card.png,전월실적 없음,VISA | mastercard
1491,1552,신한카드 The LADY BEST,신한카드,"해외겸용 200,000",,,https://api.card-gorilla.com:8080/storage/card/1602/card_img/22602/1602card.png,전월실적 없음,VISA | mastercard
1492,1553,삼성마이키즈카드,삼성카드,"해외겸용 15,000",,,https://api.card-gorilla.com:8080/storage/card/1603/card_img/22601/1603card.png,전월실적30 만원 이상,mastercard
1493,1554,SK내트럭 유가보조금카드,KB국민카드,없음,,,https://api.card-gorilla.com:8080/storage/card/1604/card_img/22600/1604card.png,전월실적 없음,VISA | UnionPay | JCB
1494,1556,삼성마이키즈플러스카드,삼성카드,"해외겸용 20,000",,,https://api.card-gorilla.com:8080/storage/card/1606/card_img/22598/1606card.png,전월실적30 만원 이상,mastercard
1495,1557,SK 7mobile-현대카드M Edition3,현대카드,"국내전용 30,000","해외겸용 30,000",,https://api.card-gorilla.com:8080/storage/card/1607/card_img/22597/1607card.png,전월실적 없음,VISA | mastercard
1496,1558,SK 7mobile카드,KB국민카드,"해외겸용 15,000",,,https://api.card-gorilla.com:8080/storage/card/1608/card_img/22596/1608card.png,전월실적30 만원 이상,mastercard | JCB
1497,1559,피에르 가니에르 인피니트 카드,롯데카드,"해외겸용 1,000,000",,,https://api.card-gorilla.com:8080/storage/card/1609/card_img/22595/1609card.jpg,전월실적 없음,VISA
1498,1560,KB국민 티머니 노리 학생증체크카드(퍼플),KB국민카드,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/1610/card_img/22594/1610card.png,전월실적20 만원 이상,
1499,1565,KB국민 티머니노리학생증 체크카드(세로형_퍼플),KB국민카드,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/1615/card_img/22581/1615card.png,전월실적20 만원 이상,
1500,1566,KB국민 티머니노리학생증 체크카드(블루_세로형),KB국민카드,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/1616/card_img/22580/1616card.png,전월실적20 만원 이상,
1501,1567,KB국민 티머니노리학생증 체크카드(그린_세로형),KB국민카드,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/1617/card_img/22579/1617card.png,전월실적 없음,
1502,1568,KB국민 티머니노리학생증 체크카드(그린),KB국민카드,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/1618/card_img/22578/1618card.png,전월실적20 만원 이상,
1503,1569,KB국민 티머니노리학생증 체크카드(블루),KB국민카드,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/1619/card_img/22577/1619card.png,전월실적 없음,
1504,1570,삼성빅보너스카드,삼성카드,"국내전용 13,000","해외겸용 15,000",,https://api.card-gorilla.com:8080/storage/card/1620/card_img/22576/1620card.png,전월실적30 만원 이상,
1505,1571,내(內) 카드,하나카드,국내전용 없음,,,https://api.card-gorilla.com:8080/storage/card/1621/card_img/22575/1621card.png,전월실적 없음,
1506,1572,필레오 롯데카드,롯데카드,"국내전용 10,000",,,https://api.card-gorilla.com:8080/storage/card/1622/card_img/22574/1622card.jpg,전월실적30 만원 이상,
1507,1573,삼성빅보너스체크카드,삼성카드,국내전용 없음,해외겸용 없음,,https://api.card-gorilla.com:8080/storage/card/1623/card_img/22573/1623card.png,전월실적30 만원 이상,
1508,1574,삼성마이골프카드,삼성카드,"국내전용 25,000","해외겸용 30,000",,https://api.card-gorilla.com:8080/storage/card/1624/card_img/22572/1624card.png,전월실적30 만원 이상,
1509,1575,삼성 리워즈 하나 신용카드,하나카드,"국내전용 10,000",,,https://api.card-gorilla.com:8080/storage/card/1625/card_img/22571/1625card.png,전월실적 없음,BC
1510,1576,신한카드 The BEST,신한카드,"해외겸용 200,000",,,https://api.card-gorilla.com:8080/storage/card/1626/card_img/22568/1626card.png,전월실적30 만원 이상,VISA | mastercard
1511,1577,하기스몰 롯데카드,롯데카드,"국내전용 5,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/1627/card_img/22555/1627card.png,전월실적30 만원 이상,VISA
1512,1578,삼성비즈니스매니저카드,삼성카드,"해외겸용 20,000",,,https://api.card-gorilla.com:8080/storage/card/1628/card_img/22554/1628card.png,전월실적10 만원 이상,VISA
1513,1579,신한카드 The ACE,신한카드,"해외겸용 500,000",,,https://api.card-gorilla.com:8080/storage/card/1629/card_img/22553/1629card.png,전월실적 없음,VISA | mastercard
1514,1580,한화생명 Family카드 (골프형),우리카드,"해외겸용 5,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/1630/card_img/22552/1630card.png,전월실적30 만원 이상,BC Global | mastercard
1515,1581,삼성비즈니스플래티늄카드,삼성카드,"해외겸용 20,000",,,https://api.card-gorilla.com:8080/storage/card/1631/card_img/22551/1631card.png,전월실적10 만원 이상,VISA
1516,1582,위메이크프라이스 롯데포인트플러스카드,롯데카드,"국내전용 5,000","해외겸용 10,000",,https://api.card-gorilla.com:8080/storage/card/1632/card_img/22550/1632card.jpg,전월실적 없음,mastercard
